ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.0900631414155,0.0306123287711,0.0673411500008,0.0425862170885,0.769397162724
2,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
3,0.396379855125,0.00344445923762,0.0490679868132,0.270252372811,0.280855326014
4,0.120496908179,0.0260208749512,0.0785869457955,0.0989571180078,0.675938153067
5,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
6,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
7,0.396379855125,0.00344445923762,0.0490679868132,0.270252372811,0.280855326014
8,0.688219932691,0.00212059680878,0.00865732905122,0.08111611256,0.219886028889
9,0.831345704767,0.000924758706649,0.0019734070454,0.0638911335345,0.101864995947
10,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
11,0.831345704767,0.000924758706649,0.0019734070454,0.0638911335345,0.101864995947
12,0.0972889911673,0.00529926212008,0.147760822832,0.305840940755,0.443809983126
13,0.688219932691,0.00212059680878,0.00865732905122,0.08111611256,0.219886028889
14,0.479747730071,0.00425806106512,0.0604822177524,0.215268667257,0.240243323855
15,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
16,0.831345704767,0.000924758706649,0.0019734070454,0.0638911335345,0.101864995947
17,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
18,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
19,0.396379855125,0.00344445923762,0.0490679868132,0.270252372811,0.280855326014
20,0.0391389886906,0.0123422303353,0.186133824506,0.0619822096799,0.700402746788
21,0.440588988967,0.00328174538858,0.0429087210343,0.300310971553,0.212909573057
22,0.0202014098563,0.0231136395446,0.0713667727171,0.0156436375479,0.869674540334
23,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
24,0.0338908923271,0.0240324441381,0.0689399666307,0.0214023978156,0.851734299089
25,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
26,0.3742423526,0.00665067209709,0.0881853451424,0.11088624058,0.420035389581
27,0.831345704767,0.000924758706649,0.0019734070454,0.0638911335345,0.101864995947
28,0.0445322828394,0.0403959803907,0.11305461291,0.0290888699214,0.772928253939
29,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
30,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
31,0.382701058723,0.00593971484641,0.0836869732637,0.147427758104,0.380244495063
32,0.688219932691,0.00212059680878,0.00865732905122,0.08111611256,0.219886028889
33,0.3742423526,0.00665067209709,0.0881853451424,0.11088624058,0.420035389581
34,0.831345704767,0.000924758706649,0.0019734070454,0.0638911335345,0.101864995947
35,0.0900631414155,0.0306123287711,0.0673411500008,0.0425862170885,0.769397162724
36,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
37,0.3742423526,0.00665067209709,0.0881853451424,0.11088624058,0.420035389581
38,0.831345704767,0.000924758706649,0.0019734070454,0.0638911335345,0.101864995947
39,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
40,0.382701058723,0.00593971484641,0.0836869732637,0.147427758104,0.380244495063
41,0.120496908179,0.0260208749512,0.0785869457955,0.0989571180078,0.675938153067
42,0.0338908923271,0.0322007455451,0.0682237550741,0.0241359662857,0.841548640768
43,0.396379855125,0.00344445923762,0.0490679868132,0.270252372811,0.280855326014
44,0.0338908923271,0.0283420990887,0.0683326159983,0.0228958983659,0.84653849422
45,0.3742423526,0.00665067209709,0.0881853451424,0.11088624058,0.420035389581
46,0.382701058723,0.00593971484641,0.0836869732637,0.147427758104,0.380244495063
47,0.396379855125,0.00344445923762,0.0490679868132,0.270252372811,0.280855326014
48,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
49,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
50,0.0900631414155,0.0306123287711,0.0673411500008,0.0425862170885,0.769397162724
51,0.0900631414155,0.0306123287711,0.0673411500008,0.0425862170885,0.769397162724
52,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
53,0.831345704767,0.000924758706649,0.0019734070454,0.0638911335345,0.101864995947
54,0.120496908179,0.0260208749512,0.0785869457955,0.0989571180078,0.675938153067
55,0.0391389886906,0.0123422303353,0.186133824506,0.0619822096799,0.700402746788
56,0.440588988967,0.00328174538858,0.0429087210343,0.300310971553,0.212909573057
57,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
58,0.0202014098563,0.0231136395446,0.0713667727171,0.0156436375479,0.869674540334
59,0.035520303117,0.0162234747549,0.172000208307,0.0462699115795,0.729986102242
60,0.688219932691,0.00212059680878,0.00865732905122,0.08111611256,0.219886028889
61,0.479747730071,0.00425806106512,0.0604822177524,0.215268667257,0.240243323855
62,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
63,0.396379855125,0.00344445923762,0.0490679868132,0.270252372811,0.280855326014
64,0.0338908923271,0.0283420990887,0.0683326159983,0.0228958983659,0.84653849422
65,0.0440404542856,0.0395963093042,0.0949325037517,0.0207041438447,0.800726588814
66,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
67,0.831345704767,0.000924758706649,0.0019734070454,0.0638911335345,0.101864995947
68,0.0972889911673,0.00529926212008,0.147760822832,0.305840940755,0.443809983126
69,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
70,0.035520303117,0.0162234747549,0.172000208307,0.0462699115795,0.729986102242
71,0.0527126597811,0.0285869944498,0.099221641162,0.0360347545431,0.783443950064
72,0.831345704767,0.000924758706649,0.0019734070454,0.0638911335345,0.101864995947
73,0.0120210329146,0.0349226254855,0.0851997444649,0.00869775292621,0.859158844209
74,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
75,0.0268374270652,0.0183865731714,0.0851024060627,0.0192310083014,0.850442585399
76,0.0900631414155,0.0306123287711,0.0673411500008,0.0425862170885,0.769397162724
77,0.688219932691,0.00212059680878,0.00865732905122,0.08111611256,0.219886028889
78,0.3742423526,0.00665067209709,0.0881853451424,0.11088624058,0.420035389581
79,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
80,0.831345704767,0.000924758706649,0.0019734070454,0.0638911335345,0.101864995947
81,0.0268374270652,0.0265548745785,0.0843861945061,0.0219645767715,0.840256927079
82,0.0131479445945,0.017467768578,0.0875292121491,0.0134722480337,0.868382826645
83,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
84,0.0338908923271,0.0283420990887,0.0683326159983,0.0228958983659,0.84653849422
85,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
86,0.0522208312273,0.0277873233633,0.0810995320038,0.0276500284664,0.811242284939
87,0.133834699936,0.00538924338191,0.13605622009,0.330525673427,0.394194163164
88,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
89,0.0400805119469,0.0133066662201,0.19292178361,0.0958397674414,0.657851270781
90,0.688219932691,0.00212059680878,0.00865732905122,0.08111611256,0.219886028889
91,0.035520303117,0.0162234747549,0.172000208307,0.0462699115795,0.729986102242
92,0.035520303117,0.0162234747549,0.172000208307,0.0462699115795,0.729986102242
93,0.688219932691,0.00212059680878,0.00865732905122,0.08111611256,0.219886028889
94,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
95,0.3742423526,0.00665067209709,0.0881853451424,0.11088624058,0.420035389581
96,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
97,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
98,0.0268374270652,0.0226962281221,0.0844950554303,0.0207245088518,0.845246780531
99,0.120496908179,0.0260208749512,0.0785869457955,0.0989571180078,0.675938153067
100,0.44904769509,0.0025707881379,0.0384103491555,0.336852489078,0.173118678539
101,0.688219932691,0.00212059680878,0.00865732905122,0.08111611256,0.219886028889
102,0.440588988967,0.00328174538858,0.0429087210343,0.300310971553,0.212909573057
103,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
104,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
105,0.396379855125,0.00344445923762,0.0490679868132,0.270252372811,0.280855326014
106,0.404838561248,0.00273350198694,0.0445696149344,0.306793890335,0.241064431495
