ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.129962250642,0.00553963267489,0.0297106951888,0.170378884362,0.664408537133
2,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
3,0.345969891543,0.00269662376918,0.0431572724188,0.18751386351,0.420662348759
4,0.1354634566,0.000363120836495,0.0516803164187,0.273734059958,0.538759046187
5,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
6,0.358130694709,0.00211539155538,0.0562343284951,0.349546481912,0.233973103328
7,0.351427965317,0.0119570173442,0.0861890866658,0.146684218755,0.403741711918
8,0.74420023802,0.00354982086271,0.00691034503799,0.0199472437175,0.225392352361
9,0.782658672148,0.0,0.000900347186596,0.132915207282,0.0835257733834
10,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
11,0.782658672148,0.0,0.000900347186596,0.132915207282,0.0835257733834
12,0.0697451671081,0.00313500486854,0.130759808026,0.39723756015,0.399122459848
13,0.663982164853,0.000686828672007,0.00487657266649,0.0658683714302,0.264586062379
14,0.68883673609,0.00663475693486,0.0190985405023,0.0422887010055,0.243141265468
15,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
16,0.782658672148,0.0,0.000900347186596,0.132915207282,0.0835257733834
17,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
18,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
19,0.345969891543,0.00269662376918,0.0431572724188,0.18751386351,0.420662348759
20,0.00624568926021,0.00772770166632,0.334818644306,0.0108173649485,0.640390599819
21,0.649209973118,0.0,0.0225255368646,0.21371048953,0.114554000487
22,0.0,0.0203035687237,0.0744750269449,0.00290865066481,0.902312753667
23,0.358130694709,0.00211539155538,0.0562343284951,0.349546481912,0.233973103328
24,0.0,0.0095088740517,0.0317692390575,0.00395043835448,0.954771448536
25,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
26,0.205748330413,0.0151275823795,0.198005905544,0.06295426643,0.518163915234
27,0.937454016953,0.0,0.00239470460303,0.0275829490328,0.0325683294109
28,0.00448158914729,0.0347578622006,0.209142113535,0.0367452079959,0.714873227121
29,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
30,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
31,0.310602790775,0.00292807218787,0.0844245233274,0.108880731998,0.493163881712
32,0.663982164853,0.000686828672007,0.00487657266649,0.0658683714302,0.264586062379
33,0.205748330413,0.0151275823795,0.198005905544,0.06295426643,0.518163915234
34,0.937454016953,0.0,0.00239470460303,0.0275829490328,0.0325683294109
35,0.226332194142,0.0317189000368,0.0410653127729,0.0137343524853,0.687149240563
36,0.358130694709,0.00211539155538,0.0562343284951,0.349546481912,0.233973103328
37,0.120783300622,0.0315745449435,0.202166489315,0.0354878299687,0.609987835151
38,0.782658672148,0.0,0.000900347186596,0.132915207282,0.0835257733834
39,0.358130694709,0.00211539155538,0.0562343284951,0.349546481912,0.233973103328
40,0.310602790775,0.00292807218787,0.0844245233274,0.108880731998,0.493163881712
41,0.1354634566,0.000363120836495,0.0516803164187,0.273734059958,0.538759046187
42,0.0,0.0123146082008,0.0289076586547,0.00511167572909,0.953666057415
43,0.345969891543,0.00269662376918,0.0431572724188,0.18751386351,0.420662348759
44,0.0,0.0095088740517,0.0317692390575,0.00395043835448,0.954771448536
45,0.205748330413,0.0151275823795,0.198005905544,0.06295426643,0.518163915234
46,0.310602790775,0.00292807218787,0.0844245233274,0.108880731998,0.493163881712
47,0.345969891543,0.00269662376918,0.0431572724188,0.18751386351,0.420662348759
48,0.358130694709,0.00211539155538,0.0562343284951,0.349546481912,0.233973103328
49,0.358130694709,0.00211539155538,0.0562343284951,0.349546481912,0.233973103328
50,0.129962250642,0.00553963267489,0.0297106951888,0.170378884362,0.664408537133
51,0.226332194142,0.0317189000368,0.0410653127729,0.0137343524853,0.687149240563
52,0.358130694709,0.00211539155538,0.0562343284951,0.349546481912,0.233973103328
53,0.937454016953,0.0,0.00239470460303,0.0275829490328,0.0325683294109
54,0.491191835738,0.0305188471251,0.0663837511518,0.0140298620273,0.397875703957
55,0.0159555288462,0.0118323281095,0.227754135882,0.0143967659583,0.730061241204
56,0.649209973118,0.0,0.0225255368646,0.21371048953,0.114554000487
57,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
58,0.0,0.0203035687237,0.0744750269449,0.00290865066481,0.902312753667
59,0.00051292588625,0.0109085982463,0.0789111766222,0.000725347553496,0.908941951692
60,0.663982164853,0.000686828672007,0.00487657266649,0.0658683714302,0.264586062379
61,0.68883673609,0.00663475693486,0.0190985405023,0.0422887010055,0.243141265468
62,0.358130694709,0.00211539155538,0.0562343284951,0.349546481912,0.233973103328
63,0.345969891543,0.00269662376918,0.0431572724188,0.18751386351,0.420662348759
64,0.0,0.0095088740517,0.0317692390575,0.00395043835448,0.954771448536
65,0.00281693709695,0.0202709821057,0.0934083973328,0.000524250448208,0.882979433016
66,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
67,0.937454016953,0.0,0.00239470460303,0.0275829490328,0.0325683294109
68,0.0697451671081,0.00313500486854,0.130759808026,0.39723756015,0.399122459848
69,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
70,0.00051292588625,0.0109085982463,0.0789111766222,0.000725347553496,0.908941951692
71,0.00571191793122,0.0139289835342,0.079322417106,0.0454263002361,0.855610381192
72,0.782658672148,0.0,0.000900347186596,0.132915207282,0.0835257733834
73,0.0,0.102759120015,0.129198775059,0.00197232107679,0.766069783849
74,0.358130694709,0.00211539155538,0.0562343284951,0.349546481912,0.233973103328
75,0.0,0.00802695695879,0.0247824178414,0.00440017199333,0.962790453206
76,0.226332194142,0.0317189000368,0.0410653127729,0.0137343524853,0.687149240563
77,0.725572410638,0.00272884464954,0.00619527363668,0.0240264466727,0.241477024403
78,0.120783300622,0.0315745449435,0.202166489315,0.0354878299687,0.609987835151
79,0.358130694709,0.00211539155538,0.0562343284951,0.349546481912,0.233973103328
80,0.937454016953,0.0,0.00239470460303,0.0275829490328,0.0325683294109
81,0.0,0.00871312032226,0.0174994041662,0.00516602950347,0.968621446008
82,0.0,0.0104672955728,0.047814096709,0.0,0.941718607718
83,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
84,0.0,0.0095088740517,0.0317692390575,0.00395043835448,0.954771448536
85,0.483903799631,0.00200323378692,0.0278103104276,0.393417527199,0.0928651289553
86,0.0252124514064,0.0215575686256,0.181391674711,0.00564386375481,0.766194441502
87,0.0747262131968,0.00275249659641,0.167457552983,0.523070561729,0.231993175495
88,0.358130694709,0.00211539155538,0.0562343284951,0.349546481912,0.233973103328
89,0.0045033470858,0.0186303784805,0.35714517405,0.0179316942347,0.601789406149
90,0.725572410638,0.00272884464954,0.00619527363668,0.0240264466727,0.241477024403
91,0.00051292588625,0.0109085982463,0.0789111766222,0.000725347553496,0.908941951692
