ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.244204547955,0.00931563571813,0.0441348990089,0.159490901101,0.542854016217
2,0.510173017043,0.00117781233003,0.0361919098974,0.365635587254,0.086821673475
3,0.515213146269,0.0044366365718,0.0524776610254,0.139417418378,0.288455137756
4,0.398691608871,0.00461877213646,0.0413791058093,0.208462997403,0.34684751578
5,0.510173017043,0.00117781233003,0.0361919098974,0.365635587254,0.086821673475
6,0.419199009379,0.00275405765137,0.0446098171449,0.34593137053,0.187505745295
7,0.348540852105,0.0091786222773,0.0573596248464,0.107900907469,0.477019993302
8,0.398530506943,0.0145855050071,0.0183363793858,0.0243163351644,0.5442312735
9,0.685916491759,0.00244370929191,0.0149280679851,0.145576775784,0.15113495518
10,0.510173017043,0.00117781233003,0.0361919098974,0.365635587254,0.086821673475
11,0.685916491759,0.00244370929191,0.0149280679851,0.145576775784,0.15113495518
12,0.151434935294,0.00440679212136,0.100371260436,0.395856817286,0.347930194863
13,0.563266347426,0.0053804664912,0.0173834254435,0.120221536323,0.293748224316
14,0.352652127093,0.00265229573206,0.160646364082,0.113514464847,0.370534748246
15,0.510173017043,0.00117781233003,0.0361919098974,0.365635587254,0.086821673475
16,0.685916491759,0.00244370929191,0.0149280679851,0.145576775784,0.15113495518
17,0.510173017043,0.00117781233003,0.0361919098974,0.365635587254,0.086821673475
18,0.510173017043,0.00117781233003,0.0361919098974,0.365635587254,0.086821673475
19,0.515213146269,0.0044366365718,0.0524776610254,0.139417418378,0.288455137756
20,0.101363720758,0.00483213963225,0.268125018929,0.0324404574063,0.593238663274
21,0.640184316106,0.00199678671003,0.0447862698796,0.166420641605,0.146611985699
22,0.528443693884,0.00917737982932,0.00610894244189,0.000631728390897,0.455638255454
23,0.419199009379,0.00275405765137,0.0446098171449,0.34593137053,0.187505745295
24,0.101067179016,0.0283071751333,0.0413836174727,0.0012364686128,0.828005559765
25,0.510173017043,0.00117781233003,0.0361919098974,0.365635587254,0.086821673475
26,0.205014003579,0.0066075632056,0.152405253219,0.0205693589566,0.615403821039
27,0.72378813824,0.00353589339042,0.0158004941705,0.0440154364553,0.212860037744
28,0.0329360141172,0.022723874292,0.113533721302,0.0143335166551,0.816472873634
29,0.510173017043,0.00117781233003,0.0361919098974,0.365635587254,0.086821673475
30,0.510173017043,0.00117781233003,0.0361919098974,0.365635587254,0.086821673475
31,0.196571249099,0.00508090172358,0.161257997729,0.0803220368598,0.556767814588
32,0.563266347426,0.0053804664912,0.0173834254435,0.120221536323,0.293748224316
33,0.205014003579,0.0066075632056,0.152405253219,0.0205693589566,0.615403821039
34,0.72378813824,0.00353589339042,0.0158004941705,0.0440154364553,0.212860037744
35,0.266888981363,0.0128000939182,0.0444079359016,0.0457585902593,0.630144398558
36,0.419199009379,0.00275405765137,0.0446098171449,0.34593137053,0.187505745295
